Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2021-135525,25363346152,06/02/2021 02:35:00 AM,06/02/2021 04:17:00 AM,06/02/2021 04:43:44 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F2,SOUTH DELRIDGE,90XX BLOCK OF 18TH AVE SW,-122.357805911,47.521948
2021-135530,25363269079,06/01/2021 03:00:00 PM,06/02/2021 03:03:00 AM,06/02/2021 04:05:20 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,L,L1,LAKECITY,125XX BLOCK OF 15TH AVE NE,-122.3126747,47.7203183
2021-135537,25363266708,06/02/2021 03:25:00 AM,,06/02/2021 04:03:25 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C2,CENTRAL AREA/SQUIRE PARK,18XX BLOCK OF 18TH AVE,-122.308832162,47.61805834
2021-134551,25355638639,06/01/2021 04:18:00 AM,,06/01/2021 04:47:44 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q2,QUEEN ANNE,1XX BLOCK OF W CREMONA ST,-122.359280439,47.64954342
2021-134493,25355618045,06/01/2021 01:42:00 AM,,06/01/2021 04:28:30 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q3,QUEEN ANNE,1XX BLOCK OF W ROY ST,-122.358660989,47.62572106
2021-140367,25407002058,06/07/2021 03:45:00 AM,06/07/2021 03:50:00 AM,06/07/2021 04:52:05 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G1,FIRST HILL,8XX BLOCK OF YESLER WAY,-122.321592,47.601702
2021-140357,25406950911,06/07/2021 03:10:00 AM,,06/07/2021 04:23:16 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,W,Q,Q3,QUEEN ANNE,9XX BLOCK OF 2ND AVE W,-122.359302198,47.62722696
2021-139552,25403540373,06/06/2021 03:36:00 AM,,06/06/2021 04:17:44 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,57XX BLOCK OF 1ST AVE S,-122.334217,47.551504
2021-140365,25407009979,06/07/2021 04:12:00 AM,,06/07/2021 04:58:31 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,61XX BLOCK OF 12TH AVE S,-122.317319387,47.54825236
2021-140349,25406942419,06/07/2021 02:06:00 AM,06/07/2021 02:06:00 AM,06/07/2021 04:22:30 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q3,QUEEN ANNE,1XX BLOCK OF W ROY ST,-122.357356285,47.62571621
2021-139505,25403580796,06/06/2021 01:36:00 AM,06/06/2021 04:35:00 AM,06/06/2021 04:35:39 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,CAPITOL HILL,12TH AVE / E PINE ST,-122.31685417,47.61526393
2021-142340,25513680882,06/09/2021 12:30:00 AM,,06/10/2021 04:40:08 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N2,BITTERLAKE,10XX BLOCK OF N 109TH ST,-122.345413493,47.70803772
2021-142288,25442958888,06/08/2021 09:00:00 PM,06/08/2021 11:00:00 PM,06/09/2021 04:48:52 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,E,E3,CAPITOL HILL,15XX BLOCK OF BELLEVUE AVE,-122.326812324,47.61465314
2021-142242,25442929093,06/08/2021 10:48:00 PM,06/09/2021 03:14:00 AM,06/09/2021 04:16:02 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K2,DOWNTOWN COMMERCIAL,,0,0
2021-144301,25536955307,06/11/2021 01:50:00 AM,06/11/2021 01:53:00 AM,06/11/2021 04:39:28 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D3,SLU/CASCADE,6XX BLOCK OF YALE AVE N,-122.3305621,47.62463779
2021-145367,25543884654,06/12/2021 04:00:00 AM,06/12/2021 04:10:00 AM,06/12/2021 04:51:34 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,S,S2,BRIGHTON/DUNLAP,83XX BLOCK OF WABASH AVE S,-122.269578082,47.52922384
2021-145333,25543831496,06/12/2021 02:39:00 AM,,06/12/2021 04:23:22 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,S,S3,RAINIER BEACH,48XX BLOCK OF S DIRECTOR ST,-122.272127,47.522339
2021-145347,25543819959,06/12/2021 02:45:00 AM,06/12/2021 02:45:00 AM,06/12/2021 04:16:33 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K1,DOWNTOWN COMMERCIAL,11XX BLOCK OF 6TH AVE,-122.331668948,47.60808681
2021-143350,25513673819,06/10/2021 02:36:00 AM,,06/10/2021 04:45:51 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D2,QUEEN ANNE,24XX BLOCK OF AURORA AVE N,-122.346642841,47.64141974
2021-146217,25547193169,06/13/2021 02:11:00 AM,06/13/2021 03:11:00 AM,06/13/2021 04:36:14 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B1,BALLARD SOUTH,62XX BLOCK OF 26TH AVE NW,-122.390137124,47.67418777
2021-144320,25536902180,06/11/2021 02:23:00 AM,06/11/2021 02:24:00 AM,06/11/2021 04:16:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K1,DOWNTOWN COMMERCIAL,6XX BLOCK OF 3RD AVE,-122.331735,47.603127
2021-147046,25550171477,06/14/2021 02:50:00 AM,06/14/2021 03:04:00 AM,06/14/2021 04:50:30 AM,A,PROPERTY,ROBBERY,Robbery,120,S,S,S3,RAINIER VIEW,98XX BLOCK OF MARTIN LUTHER KING JR WAY S,-122.278517,47.512244
2021-148085,25559360278,06/15/2021 02:30:00 AM,,06/15/2021 04:32:19 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,Q,Q3,QUEEN ANNE,6XX BLOCK OF 1ST AVE N,-122.355400414,47.62501526
2021-148085,25559342302,06/15/2021 02:30:00 AM,,06/15/2021 04:32:19 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,Q,Q3,QUEEN ANNE,6XX BLOCK OF 1ST AVE N,-122.355400414,47.62501526
2021-148118,25559649428,06/15/2021 04:00:00 AM,06/15/2021 04:34:00 AM,06/15/2021 04:32:02 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M2,SLU/CASCADE,VIRGINIA ST / 3RD AVE,-122.340892454,47.61239802
2021-150082,25592024399,06/17/2021 02:30:00 AM,06/17/2021 03:30:00 AM,06/17/2021 04:35:04 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,F,F1,COMMERCIAL DUWAMISH,54XX BLOCK OF W MARGINAL WAY SW,-122.345096089,47.5473692
2021-147057,25550154251,06/14/2021 03:50:00 AM,,06/14/2021 04:51:27 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,J,J3,ROOSEVELT/RAVENNA,61XX BLOCK OF LATONA AVE NE,-122.325478505,47.67321785
2021-148119,25559425521,06/15/2021 04:01:00 AM,06/15/2021 04:23:00 AM,06/15/2021 04:44:31 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,S,R,R3,GENESEE,46XX BLOCK OF 42ND AVE S,-122.280745475,47.56112626
2021-152198,25605368359,06/19/2021 04:00:00 AM,,06/19/2021 04:56:21 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G3,MADRONA/LESCHI,5XX BLOCK OF LAKESIDE AVE S,-122.2872101,47.59725736
2021-150107,25606697567,06/17/2021 03:50:00 AM,,06/17/2021 04:35:45 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,2XX BLOCK OF 10TH AVE S,-122.319222055,47.60049672
2021-150107,25591985652,06/17/2021 03:50:00 AM,,06/17/2021 04:35:45 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,2XX BLOCK OF 10TH AVE S,-122.319222055,47.60049672
2021-151904,25605305873,06/18/2021 08:51:00 PM,,06/19/2021 04:20:08 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,L,L3,LAKECITY,127XX BLOCK OF 33RD AVE NE,-122.2924936,47.72100749
2021-154025,25611317227,06/21/2021 02:25:00 AM,06/21/2021 02:39:00 AM,06/21/2021 04:15:25 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,N,J,J3,ROOSEVELT/RAVENNA,,0,0
2021-153159,25608481260,06/20/2021 02:45:00 AM,06/20/2021 03:05:00 AM,06/20/2021 04:38:16 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,WALLINGFORD,44XX BLOCK OF STONE WAY N,-122.342199291,47.66031581
2021-152077,25605329064,06/05/2021 03:00:00 AM,,06/19/2021 04:34:48 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,L,L3,LAKECITY,127XX BLOCK OF 33RD AVE NE,-122.2924936,47.72100749
2021-151131,25601727537,06/18/2021 04:10:00 AM,06/18/2021 04:15:00 AM,06/18/2021 04:47:16 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,F,F1,PIGEON POINT,36XX BLOCK OF W MARGINAL WAY SW,-122.355966229,47.57058037
2021-148091,25559295144,06/15/2021 02:55:00 AM,,06/15/2021 04:20:24 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,K,K2,PIONEER SQUARE,YESLER WAY / 1ST AVE,-122.334178593,47.60172234
2021-155949,25656171260,06/23/2021 03:05:00 AM,,06/23/2021 04:39:54 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,M,M3,DOWNTOWN COMMERCIAL,,0,0
2021-155949,25656181063,06/23/2021 03:05:00 AM,,06/23/2021 04:39:54 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M3,DOWNTOWN COMMERCIAL,,0,0
2021-155949,25656166027,06/23/2021 03:05:00 AM,,06/23/2021 04:39:54 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M3,DOWNTOWN COMMERCIAL,,0,0
2021-152081,25605316891,06/17/2021 11:00:00 PM,06/19/2021 12:30:00 AM,06/19/2021 04:17:48 AM,A,PERSON,SEX OFFENSES,Fondling,11D,W,M,M2,SLU/CASCADE,,0,0
2021-157878,25757411160,06/24/2021 09:00:00 PM,06/24/2021 09:22:00 PM,06/25/2021 04:42:12 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2021-157008,25702949390,06/24/2021 03:42:00 AM,06/24/2021 04:23:00 AM,06/24/2021 04:23:09 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D3,EASTLAKE - WEST,20XX BLOCK OF EASTLAKE AVE E,-122.3258971,47.63750678
2021-153174,25608523562,06/20/2021 03:40:00 AM,,06/20/2021 04:35:30 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F1,HIGH POINT,31XX BLOCK OF SW GRAHAM ST,-122.372524504,47.54676422
2021-153114,25608610858,06/20/2021 01:20:00 AM,,06/20/2021 04:02:15 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,U,U1,UNIVERSITY,55XX BLOCK OF UNIVERSITY WAY NE,-122.3130208,47.66899467
2021-159222,25782407864,06/26/2021 05:20:00 AM,06/26/2021 05:40:00 AM,06/26/2021 04:45:34 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,G,G1,FIRST HILL,1XX BLOCK OF 12TH AVE,-122.316781855,47.60218964
2021-159197,25782203229,06/26/2021 02:17:00 AM,,06/26/2021 04:29:07 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,R,R2,NORTH BEACON HILL,27XX BLOCK OF RAINIER AVE S,-122.2991587,47.57967225
2021-155716,25656146477,06/22/2021 08:16:00 PM,,06/23/2021 04:18:55 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,SW,W,W2,ALASKA JUNCTION,45XX BLOCK OF FAUNTLEROY WAY SW,-122.380655343,47.56182839
2021-154053,25611348332,06/21/2021 04:11:00 AM,06/21/2021 04:11:00 AM,06/21/2021 04:31:14 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,L,L3,LAKECITY,127XX BLOCK OF 30TH AVE NE,-122.296347286,47.72199624
2021-160298,25785926490,06/27/2021 03:30:00 AM,06/27/2021 03:40:00 AM,06/27/2021 04:39:57 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U3,SANDPOINT,85XX BLOCK OF 35TH AVE NE,-122.290703797,47.69056458
2021-155934,25656204896,06/22/2021 11:15:00 PM,06/23/2021 04:00:00 AM,06/23/2021 04:51:41 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,9XX BLOCK OF S JACKSON ST,-122.320331973,47.59918733
2021-155934,25656191087,06/22/2021 11:15:00 AM,06/23/2021 04:00:00 AM,06/23/2021 04:51:41 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,9XX BLOCK OF S JACKSON ST,-122.320331973,47.59918733
2021-154983,25618712813,06/22/2021 03:47:00 AM,06/22/2021 03:47:00 AM,06/22/2021 04:29:38 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,E,C,C2,MILLER PARK,24XX BLOCK OF E HELEN ST,-122.301024377,47.62817109
2021-163427,25797654539,06/30/2021 02:50:00 AM,06/30/2021 03:00:00 AM,06/30/2021 04:42:49 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,F,F1,NORTH DELRIDGE,59XX BLOCK OF 16TH AVE SW,-122.35483057,47.54925839
2021-163424,25797702101,06/30/2021 03:35:00 AM,06/30/2021 04:25:00 AM,06/30/2021 04:42:21 AM,A,PROPERTY,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,N,N,N3,NORTHGATE,21XX BLOCK OF N NORTHGATE WAY,-122.332653,47.708655
2021-163342,25797606872,06/30/2021 12:15:00 AM,,06/30/2021 04:15:07 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,W,W1,ALKI,,0,0
2021-154989,25618768117,06/22/2021 03:53:00 AM,06/22/2021 05:30:00 AM,06/22/2021 04:58:04 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,L,L1,LAKECITY,28XX BLOCK OF NE 127TH ST,-122.297028,47.721097
2021-162302,25793039571,06/26/2021 09:00:00 PM,06/27/2021 03:00:00 AM,06/29/2021 04:01:57 AM,A,PERSON,SEX OFFENSES,Sodomy,11B,N,N,N2,BITTERLAKE,,0,0
2021-165323,25827712258,07/02/2021 03:26:00 AM,07/02/2021 03:26:00 AM,07/02/2021 04:23:24 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L3,LAKECITY,123XX BLOCK OF 31ST AVE NE,-122.29515,47.718239
2021-165309,25826799938,07/02/2021 03:02:00 AM,07/02/2021 04:00:00 AM,07/02/2021 04:04:46 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E3,FIRST HILL,7XX BLOCK OF MINOR AVE,-122.322398658,47.60801798
2021-166334,25856268043,07/03/2021 12:47:00 AM,,07/03/2021 04:06:33 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,9XX BLOCK OF S JACKSON ST,-122.320331973,47.59918733
2021-163399,25797692075,06/30/2021 02:24:00 AM,,06/30/2021 04:49:57 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,W,Q,Q2,QUEEN ANNE,25XX BLOCK OF 7TH AVE W,-122.3662679,47.64106088
2021-167471,25862756249,07/04/2021 02:35:00 AM,,07/04/2021 04:47:40 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,M,M2,DOWNTOWN COMMERCIAL,16XX BLOCK OF 5TH AVE,-122.336938539,47.61216878
2021-167420,25862666174,07/04/2021 01:10:00 AM,07/04/2021 01:20:00 AM,07/04/2021 04:08:29 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,N,N2,BITTERLAKE,140XX BLOCK OF LINDEN AVE N,-122.347755345,47.73031658
2021-168970,25866088208,07/05/2021 03:23:00 AM,07/05/2021 03:30:00 AM,07/05/2021 04:27:58 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G1,FIRST HILL,,0,0
2021-170013,25870429784,07/06/2021 03:25:00 AM,07/06/2021 03:50:00 AM,07/06/2021 04:42:59 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,K,K2,PIONEER SQUARE,3RD AVE S / S JACKSON ST,-122.330275804,47.59919869
2021-169275,25870430835,07/05/2021 12:30:00 PM,07/05/2021 12:35:00 PM,07/06/2021 04:33:18 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,21XX BLOCK OF S NORMAN ST,-122.303870386,47.59305764
2021-170008,25870414458,07/06/2021 03:12:00 AM,07/06/2021 03:15:00 AM,07/06/2021 04:23:35 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,B,B2,FREMONT,43XX BLOCK OF PHINNEY AVE N,-122.354384236,47.65959184
2021-170008,25870406047,07/06/2021 03:00:00 AM,07/06/2021 03:10:00 AM,07/06/2021 04:23:35 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,N,B,B2,FREMONT,43XX BLOCK OF PHINNEY AVE N,-122.354384236,47.65959184
2021-171983,25891673756,06/08/2021 12:30:00 AM,07/08/2021 12:30:00 AM,07/08/2021 04:48:40 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,R,R3,COLUMBIA CITY,52XX BLOCK OF 42ND AVE S,-122.28074532,47.55456793
2021-172060,25891555596,07/08/2021 02:37:00 AM,07/08/2021 02:37:00 AM,07/08/2021 04:14:45 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K1,DOWNTOWN COMMERCIAL,6XX BLOCK OF 3RD AVE,-122.33173538,47.60312654
2021-165855,25856333347,07/01/2021 04:08:00 PM,,07/03/2021 04:36:08 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,L,L2,NORTHGATE,3XX BLOCK OF NE NORTHGATE WAY,-122.324615,47.708603
2021-165340,25892277255,07/02/2021 04:13:00 AM,07/07/2021 11:12:00 PM,07/02/2021 04:53:31 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,E,E,E2,CAPITOL HILL,9XX BLOCK OF E MADISON ST,-122.320313017,47.61135552
2021-165340,25829310815,07/02/2021 04:13:00 AM,,07/02/2021 04:53:31 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,E,E2,CAPITOL HILL,9XX BLOCK OF E MADISON ST,-122.320313017,47.61135552
2021-173075,25896921763,07/09/2021 03:15:00 AM,07/09/2021 03:25:00 AM,07/09/2021 04:25:28 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,D,D2,SLU/CASCADE,21XX BLOCK OF 5TH AVE,-122.341124279,47.61488028
2021-174030,25901503304,07/10/2021 12:40:00 AM,07/10/2021 01:30:00 AM,07/10/2021 04:44:48 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D3,EASTLAKE - WEST,23XX BLOCK OF EASTLAKE AVE E,-122.325889918,47.64087876
2021-174096,25901450527,07/10/2021 01:56:00 AM,,07/10/2021 04:15:34 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,E,E2,CAPITOL HILL,17XX BLOCK OF BROADWAY,-122.320826482,47.6169873
2021-174096,25901445164,07/10/2021 01:56:00 AM,,07/10/2021 04:15:34 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,17XX BLOCK OF BROADWAY,-122.320826482,47.6169873
2021-175116,25904983020,07/11/2021 03:30:00 AM,,07/11/2021 04:40:12 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,U,U1,ROOSEVELT/RAVENNA,61XX BLOCK OF BROOKLYN AVE NE,-122.314255809,47.67274446
2020-192164,13602330882,06/20/2020 02:16:00 AM,06/20/2020 02:53:00 AM,06/20/2020 04:04:11 AM,A,PERSON,HOMICIDE OFFENSES,Murder & Nonnegligent Manslaughter,09A,E,E,E2,CAPITOL HILL,,0,0
2020-192164,13602336847,06/20/2020 02:16:00 AM,,06/20/2020 04:04:11 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,E,E2,CAPITOL HILL,,0,0
2019-306465,9736989495,08/18/2019 12:00:48 AM,,08/18/2019 04:43:07 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,E,E,E2,CAPITOL HILL,E PIKE ST / 10TH AVE,-122.319446788,47.61408516
2019-306465,9736999249,08/18/2019 12:00:00 AM,08/18/2019 04:48:00 AM,08/18/2019 04:43:07 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,CAPITOL HILL,E PIKE ST / 10TH AVE,-122.319446788,47.61408516
2021-177128,25919239131,07/13/2021 02:55:00 AM,,07/13/2021 04:01:42 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M2,SLU/CASCADE,4XX BLOCK OF LENORA ST,-122.3409034,47.61416338
2021-175918,25907713528,07/02/2021 10:11:00 PM,07/11/2021 10:00:00 PM,07/12/2021 04:39:41 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,SANDPOINT,89XX BLOCK OF RAVENNA AVE NE,-122.303029774,47.69350695
2021-176077,25907652452,07/12/2021 03:33:00 AM,,07/12/2021 04:07:45 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,Q,Q1,QUEEN ANNE,11XX BLOCK OF EXPEDIA GROUP WAY W,-122.37480351,47.62913594
2021-179935,25970134150,07/16/2021 12:02:00 AM,,07/16/2021 04:34:44 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E2,CAPITOL HILL,14XX BLOCK OF BROADWAY,-122.320771381,47.61351951
2021-178226,25946312948,07/14/2021 07:30:00 AM,07/14/2021 11:00:00 AM,07/15/2021 04:20:25 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,G,G1,FIRST HILL,3XX BLOCK OF 9TH AVE,-122.32344394,47.60412808
2021-181107,25976201775,07/16/2021 02:00:00 PM,07/17/2021 02:03:00 AM,07/17/2021 04:22:37 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L1,LAKECITY,25XX BLOCK OF NE 120TH ST,-122.301078029,47.71571554
2021-181107,25976219476,07/16/2021 02:00:00 PM,07/17/2021 02:03:00 AM,07/17/2021 04:22:37 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,L,L1,LAKECITY,25XX BLOCK OF NE 120TH ST,-122.301078029,47.71571554
2021-162342,25793209953,06/29/2021 03:25:00 AM,06/29/2021 03:30:00 AM,06/29/2021 04:21:50 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,ROOSEVELT/RAVENNA,54XX BLOCK OF 25TH AVE NE,-122.300617291,47.66825204
2021-182153,25979467682,07/18/2021 12:40:00 AM,07/18/2021 01:50:00 AM,07/18/2021 04:55:37 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O1,SODO,29XX BLOCK OF 1ST AVE S,-122.334202468,47.57665156
2021-182148,25979428713,07/18/2021 02:38:00 AM,07/18/2021 03:07:00 AM,07/18/2021 04:43:25 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,W,W3,MORGAN,35TH AVE SW / SW MORGAN ST,-122.376445039,47.54468258
2021-182173,25979432543,07/18/2021 03:25:00 AM,,07/18/2021 04:41:58 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,N,N2,BITTERLAKE,135XX BLOCK OF LINDEN AVE N,-122.34773,47.72822459
2021-183048,25982458780,07/19/2021 04:10:00 AM,07/19/2021 04:19:00 AM,07/19/2021 04:43:42 AM,A,PROPERTY,ROBBERY,Robbery,120,E,E,E2,CAPITOL HILL,15XX BLOCK OF BROADWAY,-122.320789514,47.61465549
2021-170032,25871397061,07/06/2021 12:00:00 AM,,07/06/2021 04:36:06 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,Q,Q2,QUEEN ANNE,6XX BLOCK OF W NICKERSON ST,-122.365966619,47.65198291
2021-161275,25788917718,06/28/2021 02:37:00 AM,06/28/2021 03:30:00 AM,06/28/2021 04:35:10 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,9XX BLOCK OF S JACKSON ST,-122.320331973,47.59918733
2021-161275,25862404516,06/28/2021 02:36:00 AM,06/28/2021 03:30:00 AM,06/28/2021 04:35:10 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,K,K1,DOWNTOWN COMMERCIAL,5XX BLOCK OF 5TH AVE,-122.32886096,47.60334108
2021-186178,26005656762,07/22/2021 12:30:00 AM,07/22/2021 12:30:00 AM,07/22/2021 04:06:19 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,10XX BLOCK OF S BAILEY ST,-122.319537894,47.54746464
2021-186153,26005802424,07/22/2021 01:51:00 AM,07/22/2021 03:30:00 AM,07/22/2021 04:00:18 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,K,K2,DOWNTOWN COMMERCIAL,,0,0
