Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2008-358708,7700612703,09/24/2008 05:05:00 AM,,09/24/2008 05:05:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,B,B2,FREMONT,44XX BLOCK OF AURORA AVE N,-122.347336383,47.66030642
2008-348917,7697962578,09/17/2008 02:30:00 AM,09/17/2008 04:30:00 AM,09/17/2008 05:13:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,S,S,S3,RAINIER BEACH,91XX BLOCK OF RAINIER AVE S,-122.269995388,47.52165752
2008-344984,7677512266,09/14/2008 05:05:00 AM,09/14/2008 05:05:00 AM,09/14/2008 05:05:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,E,E,E2,CAPITOL HILL,14XX BLOCK OF BROADWAY,-122.320771381,47.61351951
2008-316675,7630868503,08/25/2008 03:25:00 AM,08/25/2008 03:35:00 AM,08/25/2008 05:28:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,U,U1,UNIVERSITY,55XX BLOCK OF 12TH AVE NE,-122.315190731,47.66899888
2008-303186,7691514572,08/15/2008 05:10:00 AM,,08/15/2008 05:10:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,S,S,S1,SOUTH BEACON HILL,38TH AVE S / S BENEFIT ST,-122.284847707,47.51973914
2008-293553,7638431029,08/08/2008 03:10:00 AM,,08/08/2008 05:01:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,M,M2,SLU/CASCADE,4XX BLOCK OF VIRGINIA ST,-122.339603235,47.61339483
2008-279034,7654472261,07/29/2008 04:47:00 AM,,07/29/2008 05:31:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,M,M1,DOWNTOWN COMMERCIAL,14XX BLOCK OF ALASKAN WAY,-122.341891604,47.6073407
2008-248102,7631059505,07/07/2008 05:12:00 AM,,07/07/2008 05:12:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,K,K1,DOWNTOWN COMMERCIAL,11XX BLOCK OF 3RD AVE,-122.334997612,47.60669383
2008-149105,7650423692,04/26/2008 05:30:00 AM,04/26/2008 05:41:00 AM,04/26/2008 05:41:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,E,E,E2,CAPITOL HILL,15XX BLOCK OF 11TH AVE,-122.318150199,47.61467441
2008-121304,7697076862,04/04/2008 05:04:00 AM,,04/04/2008 05:04:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,N,N1,BITTERLAKE,105XX BLOCK OF 3RD AVE NW,-122.360777541,47.70602721
2008-091520,7682392664,03/11/2008 05:56:00 AM,,03/11/2008 05:56:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,B,B2,FREMONT,41XX BLOCK OF AURORA AVE N,-122.347329475,47.65719937
2008-080591,7630492137,03/02/2008 05:49:00 AM,,03/02/2008 05:49:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,U,U1,SANDPOINT,86XX BLOCK OF 23RD AVE NE,-122.304168253,47.6916483
2008-080557,7698838590,03/02/2008 04:36:00 AM,,03/02/2008 05:29:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,S,R,R2,NORTH BEACON HILL,RAINIER AVE S / S FOREST ST,-122.297522147,47.57752585
2008-071649,7695314374,02/24/2008 05:52:00 AM,,02/24/2008 05:52:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,E,E,E2,CAPITOL HILL,9XX BLOCK OF E PINE ST,-122.320407417,47.61523808
2008-038779,7698492936,01/30/2008 05:58:00 AM,01/30/2008 05:58:00 AM,01/30/2008 05:58:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,J,J1,GREENWOOD,90XX BLOCK OF 3RD AVE NW,-122.360683954,47.69514193
2008-004089,7626293105,01/04/2008 05:57:00 AM,,01/04/2008 05:57:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,U,U3,ROOSEVELT/RAVENNA,27XX BLOCK OF NE 62ND ST,-122.298006933,47.67396897
2008-004071,7657423272,01/04/2008 05:30:00 AM,,01/04/2008 05:38:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,S,R,R2,MOUNT BAKER,38XX BLOCK OF RAINIER AVE S,-122.289921964,47.56888116
2020-042861,12603716867,02/04/2020 03:13:00 AM,,02/04/2020 05:12:22 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D3,EASTLAKE - WEST,20XX BLOCK OF EASTLAKE AVE E,-122.325897131,47.63750678
2020-041586,12602304000,02/03/2020 04:00:00 AM,,02/03/2020 05:03:40 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,FREMONT,38XX BLOCK OF BRIDGE WAY N,-122.34533886,47.65307548
2020-901588,12601302332,01/27/2020 02:25:00 PM,01/31/2020 02:25:00 PM,02/02/2020 05:53:56 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D2,SLU/CASCADE,21XX BLOCK OF 5TH AVE,-122.341124279,47.61488028
2020-036198,12536655885,01/30/2020 02:32:00 AM,,01/30/2020 05:44:02 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S2,BRIGHTON/DUNLAP,46XX BLOCK OF S KENYON ST,-122.273594621,47.53156269
2020-033522,12338913110,01/28/2020 04:45:00 AM,01/28/2020 04:45:00 AM,01/28/2020 05:47:33 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,S,S3,RAINIER BEACH,48XX BLOCK OF S DIRECTOR ST,-122.272127153,47.52233851
2020-033500,12338899556,01/28/2020 04:24:00 AM,,01/28/2020 05:20:56 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2020-031171,12248196689,01/26/2020 02:00:00 AM,,01/26/2020 05:40:15 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,E,G,G2,MADRONA/LESCHI,1XX BLOCK OF LAKESIDE AVE,-122.284980632,47.60233231
2020-026862,12219660194,01/23/2020 02:30:00 AM,01/23/2020 03:00:00 AM,01/23/2020 05:50:38 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R2,MOUNT BAKER,36XX BLOCK OF 33RD AVE S,-122.29101029,47.57075994
2020-025533,12190857577,01/21/2020 08:00:00 PM,01/22/2020 12:00:00 AM,01/22/2020 05:57:27 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q1,MAGNOLIA,23XX BLOCK OF W PLYMOUTH ST,-122.388860046,47.63627202
2020-024190,12175029079,01/21/2020 04:00:00 AM,01/21/2020 04:18:00 AM,01/21/2020 05:15:55 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C3,MADRONA/LESCHI,1XX BLOCK OF MADRONA PL E,-122.28522584,47.61914976
2020-023124,12173897355,01/20/2020 05:00:00 AM,,01/20/2020 05:58:13 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,S,S2,BRIGHTON/DUNLAP,M L KING JR WAY S / S GRAHAM ST,-122.285631115,47.54605725
2020-023096,12173885496,01/20/2020 04:00:00 AM,01/20/2020 04:08:00 AM,01/20/2020 05:25:09 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,E,G,G2,CENTRAL AREA/SQUIRE PARK,5XX BLOCK OF 16TH AVE,-122.311547839,47.60710905
2020-022076,12172974579,01/19/2020 03:19:00 AM,01/19/2020 03:19:00 AM,01/19/2020 05:04:49 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U2,UNIVERSITY,45XX BLOCK OF 11TH AVE NE,-122.316524898,47.66220623
2020-022055,12172976840,01/19/2020 02:38:00 AM,,01/19/2020 05:02:35 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,Q,Q3,QUEEN ANNE,5XX BLOCK OF 1ST AVE N,-122.35540927,47.62392488
2020-020932,12172038536,01/18/2020 05:00:00 AM,,01/18/2020 05:51:17 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D1,BELLTOWN,28XX BLOCK OF WESTERN AVE,-122.352887455,47.61597109
2020-020894,12172028451,01/18/2020 03:45:00 AM,01/18/2020 05:00:00 AM,01/18/2020 05:09:39 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N1,BITTERLAKE,143XX BLOCK OF LINDEN AVE N,-122.347790535,47.73322159
2020-020901,12172020771,01/18/2020 04:04:00 AM,01/18/2020 04:05:00 AM,01/18/2020 05:05:09 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,WALLINGFORD,35XX BLOCK OF STONE WAY N,-122.342705467,47.64997669
2020-018213,12169213396,01/16/2020 05:08:00 AM,,01/16/2020 05:47:45 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,O,O1,SODO,15XX BLOCK OF ALASKAN WAY S,-122.337806238,47.58950423
2020-018225,12169207655,01/16/2020 04:30:00 AM,,01/16/2020 05:38:54 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O3,GEORGETOWN,8XX BLOCK OF S ORCAS ST,-122.321905972,47.55001613
2020-011440,12158394485,01/10/2020 04:01:00 AM,,01/10/2020 05:08:15 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,11XX BLOCK OF S ALBRO PL,-122.31748613,47.54572697
2020-008555,12150375948,01/08/2020 03:56:26 AM,,01/08/2020 05:42:35 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,S,S1,MID BEACON HILL,25XX BLOCK OF S JUNEAU ST,-122.298593951,47.54997969
2020-007144,12146587153,01/07/2020 04:26:00 AM,01/07/2020 04:53:00 AM,01/07/2020 05:15:18 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2020-005104,12140691354,01/05/2020 03:20:00 AM,,01/05/2020 05:09:21 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,U,U1,ROOSEVELT/RAVENNA,68XX BLOCK OF 17TH AVE NE,-122.309842166,47.67851664
2020-005113,12140689878,01/05/2020 03:49:00 AM,,01/05/2020 05:02:53 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R3,COLUMBIA CITY,35XX BLOCK OF S BRANDON ST,-122.287586466,47.55344408
2020-001206,12136722772,01/02/2020 12:45:00 AM,01/02/2020 03:45:00 AM,01/02/2020 05:19:35 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E3,CAPITOL HILL,15XX BLOCK OF BELMONT AVE,-122.324465317,47.61465973
2020-000288,12135589193,01/01/2020 04:30:00 AM,,01/01/2020 05:58:33 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R2,MOUNT BAKER,21XX BLOCK OF 26TH AVE S,-122.299022274,47.58435803
2020-000281,12135558932,01/01/2020 04:10:00 AM,01/01/2020 04:15:00 AM,01/01/2020 05:23:36 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,M,M3,DOWNTOWN COMMERCIAL,4XX BLOCK OF UNIVERSITY ST,-122.334311575,47.60846027
2019-479566,12132500802,12/28/2019 07:58:00 PM,12/28/2019 07:58:00 PM,12/31/2019 05:12:51 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K2,PIONEER SQUARE,12XX BLOCK OF 1ST AVE S,-122.334194978,47.59135395
2019-481900,12132502226,12/30/2019 11:00:00 PM,12/31/2019 04:00:00 AM,12/31/2019 05:11:58 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,J,J3,ROOSEVELT/RAVENNA,20XX BLOCK OF N 78TH ST,-122.334494695,47.68574216
2019-479972,12119937861,12/28/2019 11:00:00 PM,12/29/2019 03:00:00 AM,12/29/2019 05:11:33 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S3,RAINIER VIEW,98XX BLOCK OF 60TH AVE S,-122.258220479,47.51252076
2019-478887,12118976863,12/28/2019 05:00:00 AM,12/28/2019 05:19:00 AM,12/28/2019 05:57:32 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S1,MID BEACON HILL,35XX BLOCK OF S ORCAS ST,-122.288484752,47.55119502
2019-477462,12117556221,12/27/2019 02:20:53 AM,12/27/2019 02:30:00 AM,12/27/2019 05:00:27 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2019-475652,12115417758,12/25/2019 04:21:00 AM,,12/25/2019 05:17:39 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,E,E,E1,CAPITOL HILL,14XX BLOCK OF E OLIVE WAY,-122.326536779,47.61740661
2019-474556,12114103852,12/24/2019 05:07:00 AM,12/24/2019 05:09:00 AM,12/24/2019 05:53:39 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,3XX BLOCK OF 4TH AVE S,-122.328966299,47.59961646
2019-473267,12112585242,12/23/2019 01:36:00 AM,,12/23/2019 05:49:34 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q1,MAGNOLIA,25XX BLOCK OF 34TH AVE W,-122.400975258,47.64217826
2019-472150,12111664513,12/22/2019 12:33:00 AM,,12/22/2019 05:08:36 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,ROOSEVELT/RAVENNA,70XX BLOCK OF ROOSEVELT WAY NE,-122.317420756,47.67982109
2019-471121,12110701983,12/21/2019 04:00:10 AM,,12/21/2019 05:20:22 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,N,N2,NORTHGATE,15XX BLOCK OF N 115TH ST,-122.33809037,47.7123018
2019-463251,12090546887,12/15/2019 02:00:00 AM,12/15/2019 03:00:00 AM,12/15/2019 05:52:20 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D3,SLU/CASCADE,2XX BLOCK OF YALE AVE N,-122.330420403,47.62024434
2019-463199,12090179332,12/15/2019 05:21:33 AM,,12/15/2019 05:21:42 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,F,F3,SOUTH PARK,12XX BLOCK OF S CLOVERDALE ST,-122.31624614,47.52644472
2019-460393,12079830756,12/13/2019 03:45:00 AM,,12/13/2019 05:14:48 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,ROOSEVELT/RAVENNA,63XX BLOCK OF 15TH AVE NE,-122.311926295,47.67527576
2019-460398,12079816979,12/13/2019 03:54:00 AM,,12/13/2019 05:00:04 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D1,BELLTOWN,22XX BLOCK OF 2ND AVE,-122.345003455,47.6136555
2019-458857,12069651707,12/11/2019 10:34:00 PM,12/12/2019 01:34:00 AM,12/12/2019 05:57:22 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q2,QUEEN ANNE,13XX BLOCK OF W BOSTON ST,-122.374440914,47.6386361
2019-454867,12035132313,12/09/2019 03:30:00 AM,12/09/2019 03:37:00 AM,12/09/2019 05:10:36 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S2,BRIGHTON/DUNLAP,63XX BLOCK OF RAINIER AVE S,-122.275672393,47.54578659
2019-448351,11954203393,12/03/2019 10:00:00 PM,12/04/2019 05:00:00 AM,12/04/2019 05:39:59 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,G,G1,FIRST HILL,11XX BLOCK OF E FIR ST,-122.317441293,47.60268714
2019-448297,11954194631,12/04/2019 02:42:00 AM,,12/04/2019 05:35:49 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,U,U2,UNIVERSITY,42XX BLOCK OF 8TH AVE NE,-122.319786358,47.65848896
2019-446880,11913572568,12/03/2019 03:26:00 AM,12/03/2019 03:31:00 AM,12/03/2019 05:12:01 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,WALLINGFORD,35XX BLOCK OF STONE WAY N,-122.342705467,47.64997669
2019-443631,11909407903,11/30/2019 04:37:00 AM,,11/30/2019 05:56:05 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,S,S1,MID BEACON HILL,59XX BLOCK OF 34TH CT S,-122.2895979,47.54949385
2019-440552,11905577025,11/27/2019 02:43:00 AM,11/27/2019 02:52:00 AM,11/27/2019 05:46:41 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,WALLINGFORD,35XX BLOCK OF STONE WAY N,-122.342705467,47.64997669
2019-440582,11905628770,11/27/2019 04:30:00 AM,11/27/2019 04:40:00 AM,11/27/2019 05:21:55 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N2,NORTHGATE,2XX BLOCK OF NE 139TH ST,-122.327468455,47.72940495
2019-439206,11896740106,11/26/2019 04:38:00 AM,,11/26/2019 05:57:44 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B3,WALLINGFORD,42XX BLOCK OF LATONA AVE NE,-122.325151925,47.6583197
2019-437860,11892125496,11/25/2019 01:58:00 AM,,11/25/2019 05:00:20 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q1,MAGNOLIA,44XX BLOCK OF 23RD AVE W,-122.385948707,47.65988288
2019-436982,11891104543,11/24/2019 03:35:00 AM,11/24/2019 03:45:00 AM,11/24/2019 05:46:04 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,FREMONT,43XX BLOCK OF WHITMAN AVE N,-122.34562812,47.66007201
2019-436975,11891105797,11/24/2019 03:27:00 AM,11/24/2019 04:30:00 AM,11/24/2019 05:40:57 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L2,NORTHGATE,4XX BLOCK OF NE NORTHGATE WAY,-122.324615158,47.7086028
2019-431471,11863073287,11/19/2019 10:00:00 PM,11/19/2019 11:59:00 PM,11/20/2019 05:39:57 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C1,CAPITOL HILL,5XX BLOCK OF 14TH AVE E,-122.314644632,47.62368428
2019-424037,11858893849,11/14/2019 09:20:00 AM,,11/17/2019 05:53:46 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,D,D1,SLU/CASCADE,23XX BLOCK OF 4TH AVE,-122.344584902,47.61575309
2019-427822,11858879534,11/17/2019 02:20:00 AM,11/17/2019 02:27:00 AM,11/17/2019 05:16:40 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,S,S3,RAINIER BEACH,93XX BLOCK OF 57TH AVE S,-122.261654618,47.51789865
2019-425173,11813230656,11/15/2019 05:05:00 AM,11/15/2019 05:30:00 AM,11/15/2019 05:41:32 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,R,R2,MOUNT BAKER,I90 EB / RAINIER AVE S,-122.307037697,47.58999456
2019-425143,11813216252,11/15/2019 03:50:00 AM,,11/15/2019 05:11:46 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B1,BALLARD SOUTH,55XX BLOCK OF 24TH AVE NW,-122.387581875,47.66906823
2019-422157,11809666172,11/13/2019 02:00:00 AM,11/13/2019 04:00:00 AM,11/13/2019 05:02:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,U,U2,UNIVERSITY,9XX BLOCK OF NE 43RD ST,-122.318269298,47.65945706
2019-418705,11714926820,11/10/2019 02:13:00 AM,,11/10/2019 05:54:16 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C1,CAPITOL HILL,16XX BLOCK OF FEDERAL AVE E,-122.319051923,47.63403889
2019-418727,11714913655,11/10/2019 03:10:00 AM,,11/10/2019 05:23:03 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K2,PIONEER SQUARE,1XX BLOCK OF S JACKSON ST,-122.335789051,47.59920754
2019-417497,11697120493,11/09/2019 03:15:00 AM,11/09/2019 03:25:00 AM,11/09/2019 05:44:19 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,G,G3,MADRONA/LESCHI,31XX BLOCK OF S NORMAN ST,-122.29188509,47.5934718
2019-414630,11689982781,11/07/2019 03:36:00 AM,,11/07/2019 05:01:53 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J3,ROOSEVELT/RAVENNA,57XX BLOCK OF W GREEN LAKE WAY N,-122.343686961,47.67152891
2019-409344,11673155992,11/03/2019 03:13:00 AM,,11/03/2019 05:33:49 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,UNIVERSITY,50XX BLOCK OF 16TH AVE NE,-122.310789999,47.66565204
2019-408137,11671532714,11/02/2019 04:11:00 AM,11/02/2019 04:12:00 AM,11/02/2019 05:06:22 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q1,MAGNOLIA,37XX BLOCK OF 27TH PL W,-122.391404718,47.65343705
2019-406654,11637896113,10/31/2019 07:00:00 PM,11/01/2019 05:00:00 AM,11/01/2019 05:58:30 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S2,BRIGHTON/DUNLAP,68XX BLOCK OF RAINIER AVE S,-122.272185904,47.54158416
2019-405039,11622640479,10/30/2019 11:52:00 PM,,10/31/2019 05:19:53 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2019-402358,11514844816,10/29/2019 03:55:00 AM,,10/29/2019 05:39:52 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D3,SLU/CASCADE,13XX BLOCK OF STEWART ST,-122.329773834,47.61922127
2019-400049,11455479717,10/27/2019 03:30:00 AM,10/27/2019 03:40:00 AM,10/27/2019 05:16:09 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,W,W1,NORTH ADMIRAL,23XX BLOCK OF HUGHES AVE SW,-122.400027758,47.58186938
2019-397458,11357973236,10/25/2019 04:25:00 AM,,10/25/2019 05:29:58 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,Q,Q2,QUEEN ANNE,ELLIOTT AVE W / W MERCER PL,-122.368356994,47.62658452
2019-394582,11162847869,10/23/2019 04:15:00 AM,,10/23/2019 05:05:53 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,F,F3,HIGHLAND PARK,92XX BLOCK OF 17TH AVE SW,-122.356479904,47.52011424
2019-391932,11157372312,10/01/2019 12:00:00 AM,10/07/2019 12:00:00 AM,10/21/2019 05:52:38 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,R,R3,HILLMAN CITY,56XX BLOCK OF RAINIER AVE S,-122.277870235,47.55155083
2019-389529,11146973539,10/16/2019 12:00:00 AM,,10/19/2019 05:34:29 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U3,SANDPOINT,52XX BLOCK OF 40TH AVE NE,-122.284818034,47.66799004
2019-389834,11146962994,10/19/2019 05:00:00 AM,,10/19/2019 05:20:43 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U3,ROOSEVELT/RAVENNA,29XX BLOCK OF NE 55TH ST,-122.295920578,47.66851954
2019-382905,11123185872,10/14/2019 01:47:00 AM,,10/14/2019 05:32:47 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,ROOSEVELT/RAVENNA,67XX BLOCK OF ROOSEVELT WAY NE,-122.317388294,47.67764787
2019-382944,11123136466,10/14/2019 03:47:00 AM,,10/14/2019 05:02:18 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N2,BITTERLAKE,120XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2019-380658,11114654061,10/12/2019 01:30:00 AM,,10/12/2019 05:54:49 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,S,S3,RAINIER BEACH,92XX BLOCK OF RAINIER AVE S,-122.269990453,47.52055617
2019-380658,11114626601,10/12/2019 01:30:00 AM,,10/12/2019 05:54:49 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S3,RAINIER BEACH,92XX BLOCK OF RAINIER AVE S,-122.269990453,47.52055617
2019-379165,11104885038,10/11/2019 04:13:00 AM,10/11/2019 05:42:00 AM,10/11/2019 05:22:34 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,R,R2,MOUNT BAKER,38XX BLOCK OF 37TH AVE S,-122.286120595,47.56884757
2019-379155,11104875255,10/11/2019 03:57:00 AM,,10/11/2019 05:18:26 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W1,NORTH DELRIDGE,38XX BLOCK OF DELRIDGE WAY SW,-122.362787974,47.56914139
2019-379173,11104846928,10/11/2019 04:31:00 AM,,10/11/2019 05:07:14 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,F,F3,HIGHLAND PARK,84XX BLOCK OF 20TH AVE SW,-122.359110696,47.52738742
2019-372813,10573065595,10/06/2019 03:02:11 AM,,10/06/2019 05:33:29 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D3,SLU/CASCADE,4XX BLOCK OF BOREN AVE,-122.321551,47.60541286
