Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2021-239347,27380398192,09/12/2021 12:00:00 AM,,09/12/2021 03:04:20 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,59XX BLOCK OF CORSON AVE S,-122.320917077,47.54922435
2021-237172,27330697668,09/10/2021 12:58:00 AM,,09/10/2021 03:48:29 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D1,SLU/CASCADE,4TH AVE / CEDAR ST,-122.348039094,47.61779536
2021-233186,27475687854,09/06/2021 03:00:00 AM,09/19/2021 12:53:00 PM,09/06/2021 03:35:17 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,7XX BLOCK OF 10TH AVE S,-122.319220391,47.59626534
2021-224283,27723043688,08/28/2021 11:00:00 AM,08/31/2021 12:00:00 AM,08/29/2021 03:28:32 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,N,N3,NORTHGATE,88XX BLOCK OF AURORA AVE N,-122.344545638,47.69255949
2021-066787,21931088091,03/19/2021 01:39:00 AM,03/19/2021 01:56:00 AM,03/19/2021 03:30:45 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,M,M1,DOWNTOWN COMMERCIAL,1XX BLOCK OF PIKE ST,-122.339458557,47.60905306
2021-254745,27671420932,09/27/2021 01:32:00 AM,,09/27/2021 03:43:43 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R2,MOUNT BAKER,36XX BLOCK OF 33RD AVE S,-122.29101029,47.57075994
2021-253499,27648191830,09/24/2021 07:00:00 PM,09/25/2021 03:56:00 PM,09/26/2021 03:21:35 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,1XX BLOCK OF 6TH AVE S,-122.326352374,47.60129045
2021-253865,27648137656,09/26/2021 12:00:00 AM,,09/26/2021 03:04:39 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,D,D1,BELLTOWN,2ND AVE / BELL ST,-122.345653455,47.61403982
2021-252711,27636634640,09/24/2021 11:49:00 PM,09/24/2021 11:49:00 PM,09/25/2021 03:50:19 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,L,L3,LAKECITY,127XX BLOCK OF 33RD AVE NE,-122.292493621,47.72100749
2021-251587,27539416957,09/23/2021 11:20:00 PM,,09/24/2021 03:50:59 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,B,B3,WALLINGFORD,43XX BLOCK OF 2ND AVE NE,-122.327275957,47.65959401
2021-251672,27539417629,09/24/2021 12:00:00 AM,09/24/2021 12:00:00 AM,09/24/2021 03:49:59 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M2,SLU/CASCADE,LENORA ST / 4TH AVE,-122.341333144,47.61383119
2021-251645,27539376362,09/24/2021 01:28:00 AM,09/24/2021 02:30:00 AM,09/24/2021 03:39:13 AM,A,PERSON,SEX OFFENSES,Rape,11A,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,,0,0
2021-251407,27539309268,09/23/2021 07:26:00 PM,,09/24/2021 03:12:09 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U2,UNIVERSITY,40XX BLOCK OF ROOSEVELT WAY NE,-122.3178266,47.65659558
2021-250583,27515279028,09/23/2021 02:15:00 AM,,09/23/2021 03:01:06 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,S,R,R2,CLAREMONT/RAINIER VISTA,47XX BLOCK OF BEACON AVE S,-122.30469595,47.56066056
2021-249418,27503387718,09/21/2021 11:28:00 PM,,09/22/2021 03:15:15 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R3,LAKEWOOD/SEWARD PARK,45XX BLOCK OF 49TH AVE S,-122.271969533,47.56234596
2021-246469,27473971419,09/19/2021 01:48:00 AM,,09/19/2021 03:13:57 AM,A,PROPERTY,ROBBERY,Robbery,120,S,O,O2,SODO,27XX BLOCK OF 4TH AVE S,-122.329057086,47.57876777
2021-245303,27470050904,09/17/2021 09:42:00 PM,,09/18/2021 03:05:53 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,ROOSEVELT/RAVENNA,8XX BLOCK OF NE 67TH ST,-122.318739014,47.67729636
2021-244334,27457627269,09/17/2021 12:37:00 AM,,09/17/2021 03:31:58 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,W,W3,MORGAN,,0,0
2021-243334,27448036714,09/16/2021 01:38:00 AM,,09/16/2021 03:37:03 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,M,M3,DOWNTOWN COMMERCIAL,,0,0
2021-238383,27370021137,09/11/2021 03:00:00 AM,,09/11/2021 03:53:09 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,Q,Q3,QUEEN ANNE,5XX BLOCK OF 3RD AVE W,-122.360633329,47.62394441
2021-238318,27369944785,09/11/2021 12:57:00 AM,,09/11/2021 03:06:30 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M1,BELLTOWN,20XX BLOCK OF 1ST AVE,-122.343262291,47.61145275
2021-235081,27269472109,09/08/2021 02:26:00 AM,09/08/2021 02:26:00 AM,09/08/2021 03:12:53 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,J,J3,ROOSEVELT/RAVENNA,73XX BLOCK OF AURORA AVE N,-122.34448581,47.68246233
2021-229960,27231397980,09/02/2021 10:19:00 PM,09/02/2021 10:23:00 PM,09/03/2021 03:04:55 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,N,J,J3,PHINNEY RIDGE,AURORA AVE N / N 68TH ST,-122.345498806,47.67868248
2021-231190,27511923013,08/31/2021 12:00:00 AM,09/04/2021 11:59:00 PM,09/22/2021 03:35:41 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,11XX BLOCK OF S WELLER ST,-122.318435645,47.59750452
2021-249491,27503388390,09/22/2021 12:00:00 AM,09/22/2021 01:30:00 AM,09/22/2021 03:13:25 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W3,MORGAN,71XX BLOCK OF 47TH AVE SW,-122.393085723,47.53904597
2021-246687,27477509080,09/19/2021 09:28:00 AM,,09/20/2021 03:28:56 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,O,O3,GEORGETOWN,59XX BLOCK OF CORSON AVE S,-122.320917077,47.54922435
2021-246500,27474017999,09/19/2021 02:42:00 AM,09/19/2021 02:47:00 AM,09/19/2021 03:31:22 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D1,BELLTOWN,28XX BLOCK OF WESTERN AVE,-122.3528875,47.61597109
2021-245506,27470091658,09/16/2021 08:00:00 PM,09/16/2021 11:00:00 PM,09/18/2021 03:24:57 AM,A,PROPERTY,ROBBERY,Robbery,120,E,E,E3,FIRST HILL,7XX BLOCK OF 7TH AVE,-122.327950527,47.60569676
2021-241232,27425893882,09/13/2021 11:03:00 PM,,09/14/2021 03:09:23 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J3,ROOSEVELT/RAVENNA,1XX BLOCK OF NE 80TH ST,-122.327361395,47.68683102
2021-268800,28052922136,10/10/2021 11:38:00 PM,10/11/2021 12:44:00 AM,10/11/2021 03:28:59 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,U,U2,UNIVERSITY,45XX BLOCK OF 7TH AVE NE,-122.3207201,47.66247336
2021-267199,28047374868,10/09/2021 08:13:00 AM,,10/10/2021 03:50:58 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,O,O2,GEORGETOWN,4XX BLOCK OF S DAWSON ST,-122.328957932,47.55563363
2021-267271,28047276990,10/09/2021 10:04:00 AM,10/09/2021 10:05:00 AM,10/10/2021 03:20:46 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B2,PHINNEY RIDGE,62XX BLOCK OF PALATINE AVE N,-122.356421191,47.67501802
2021-267271,28047266332,10/08/2021 12:00:00 AM,10/09/2021 10:00:00 AM,10/10/2021 03:20:46 AM,A,PROPERTY,EXTORTION/BLACKMAIL,Extortion/Blackmail,210,N,B,B2,PHINNEY RIDGE,62XX BLOCK OF PALATINE AVE N,-122.356421191,47.67501802
2021-267051,28043412027,10/09/2021 03:23:00 AM,10/09/2021 04:45:00 AM,10/09/2021 03:58:14 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,Q,Q1,MAGNOLIA,30XX BLOCK OF 16TH AVE W,-122.37749141,47.64703454
2021-267021,28043338667,10/09/2021 02:10:00 AM,10/09/2021 02:18:00 AM,10/09/2021 03:28:15 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,L,L1,LAKECITY,17XX BLOCK OF NE 120TH ST,-122.309195724,47.71575953
2021-266903,28043315308,10/08/2021 11:34:00 PM,,10/09/2021 03:16:23 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,C,C2,MONTLAKE/PORTAGE BAY,BOYER AVE E / 26TH AVE E,-122.299517517,47.63392922
2021-264986,27987427791,10/07/2021 01:53:00 AM,,10/07/2021 03:32:27 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,E,G,G1,FIRST HILL,,0,0
2021-264977,27987311679,10/07/2021 01:00:00 AM,,10/07/2021 03:12:23 AM,A,PROPERTY,ARSON,Arson,200,N,J,J1,GREENWOOD,95XX BLOCK OF PALATINE AVE N,-122.356726651,47.6987484
2021-265003,27987114075,10/07/2021 03:00:00 AM,,10/07/2021 03:12:16 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K1,DOWNTOWN COMMERCIAL,COLUMBIA ST / POST AVE,-122.335523441,47.60302211
2021-264585,27987057457,10/06/2021 03:57:00 PM,,10/07/2021 03:07:24 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,N,L,L1,LAKECITY,32XX BLOCK OF NE 143RD ST,-122.293102505,47.73194884
2021-264980,27987006408,10/07/2021 01:14:00 AM,,10/07/2021 03:05:02 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,10TH AVE S / S DEARBORN ST,-122.31921545,47.59582498
2021-263996,27964799135,10/06/2021 02:41:00 AM,,10/06/2021 03:26:17 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,F,F3,SOUTH PARK,2XX BLOCK OF S PORTLAND ST,-122.329574958,47.53343003
2021-262969,27938803429,10/05/2021 12:59:00 AM,,10/05/2021 03:57:35 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,W,W2,ALASKA JUNCTION,52XX BLOCK OF CALIFORNIA AVE SW,-122.386961033,47.55479636
2021-262969,27938871047,10/05/2021 12:59:00 AM,,10/05/2021 03:57:35 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W2,ALASKA JUNCTION,52XX BLOCK OF CALIFORNIA AVE SW,-122.386961033,47.55479636
2021-263005,27938104414,10/05/2021 02:38:00 AM,,10/05/2021 03:34:39 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,M,M3,DOWNTOWN COMMERCIAL,2XX BLOCK OF PIKE ST,-122.338348304,47.60951744
2021-262993,27937644968,10/05/2021 02:07:00 AM,,10/05/2021 03:12:18 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,E,E,E3,FIRST HILL,9XX BLOCK OF UNION ST,-122.3296707,47.61177482
2021-262993,27938908136,10/05/2021 12:00:00 AM,,10/05/2021 03:12:18 AM,A,PROPERTY,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,E,E,E3,FIRST HILL,9XX BLOCK OF UNION ST,-122.3296707,47.61177482
2021-262883,27937476887,10/03/2021 05:00:00 PM,10/04/2021 06:30:00 PM,10/05/2021 03:05:07 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,G,G2,CENTRAL AREA/SQUIRE PARK,3XX BLOCK OF 20TH AVE,-122.306341677,47.60474905
2021-262883,28060638323,10/03/2021 05:00:00 PM,10/11/2021 04:32:00 PM,10/05/2021 03:05:07 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,E,G,G2,CENTRAL AREA/SQUIRE PARK,3XX BLOCK OF 20TH AVE,-122.306341677,47.60474905
2021-261997,27920903842,10/04/2021 01:11:00 AM,,10/04/2021 03:08:36 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,E,C,C3,CENTRAL AREA/SQUIRE PARK,16TH AVE / E UNION ST,-122.311474357,47.61290843
2021-261845,27920952804,10/03/2021 06:11:00 PM,10/03/2021 09:00:00 PM,10/04/2021 03:05:05 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,6XX BLOCK OF S WELLER ST,-122.325714573,47.59751407
2021-261845,27920931561,10/03/2021 06:11:00 PM,10/03/2021 09:00:00 PM,10/04/2021 03:05:05 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,6XX BLOCK OF S WELLER ST,-122.325714573,47.59751407
2021-261118,27906530202,10/03/2021 01:53:00 AM,,10/03/2021 03:33:48 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B1,BALLARD SOUTH,17XX BLOCK OF NW MARKET ST,-122.379618545,47.66867212
2021-261119,27906245572,10/03/2021 01:40:00 AM,,10/03/2021 03:08:05 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N1,BITTERLAKE,1XX BLOCK OF N 132ND ST,-122.356575821,47.72505505
2021-258920,27879998282,09/30/2021 11:00:00 PM,10/01/2021 12:28:00 AM,10/01/2021 03:23:08 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,S,S,S3,RAINIER VIEW,,0,0
2021-258903,27881351872,09/30/2021 11:55:00 PM,09/30/2021 11:55:00 PM,10/01/2021 03:05:12 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,N,L,L1,NORTHGATE,11TH AVE NE / NE 125TH ST,-122.316173794,47.71943687
2021-258903,27879962352,09/30/2021 11:54:00 PM,09/30/2021 11:55:00 PM,10/01/2021 03:05:12 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,L,L1,NORTHGATE,11TH AVE NE / NE 125TH ST,-122.316173794,47.71943687
2021-258903,27882118834,09/30/2021 11:55:00 PM,09/30/2021 11:55:00 PM,10/01/2021 03:05:12 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,N,L,L1,NORTHGATE,11TH AVE NE / NE 125TH ST,-122.316173794,47.71943687
2021-257972,27852566844,09/29/2021 02:25:00 AM,09/29/2021 02:54:00 AM,09/30/2021 03:15:05 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E3,CAPITOL HILL,BROADWAY / E UNION ST,-122.32076238,47.61296336
2021-257900,27918162276,09/29/2021 11:56:00 PM,,09/30/2021 03:12:34 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,ROOSEVELT/RAVENNA,64XX BLOCK OF 12TH AVE NE,-122.315658,47.675397
2021-257765,27852248965,09/29/2021 08:25:00 PM,,09/30/2021 03:10:28 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,B,B2,FREMONT,35XX BLOCK OF EVANSTON AVE N,-122.351327468,47.65111177
2021-257765,27857546656,09/29/2021 08:25:00 PM,,09/30/2021 03:10:28 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,N,B,B2,FREMONT,35XX BLOCK OF EVANSTON AVE N,-122.351327468,47.65111177
2021-257871,27852022681,09/29/2021 10:20:00 PM,09/29/2021 10:50:00 PM,09/30/2021 03:06:41 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,L,L1,LAKECITY,,0,0
2021-256921,27763187319,09/28/2021 02:25:00 AM,,09/29/2021 03:02:43 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q2,QUEEN ANNE,15XX BLOCK OF 11TH AVE W,-122.371705719,47.63291965
2021-255775,27722583392,09/28/2021 12:56:00 AM,09/28/2021 03:00:00 AM,09/28/2021 03:11:20 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K3,UNKNOWN,10TH AVE S / S WELLER ST,-122.319644564,47.59750945
2021-254578,27671281103,09/26/2021 01:00:00 PM,09/26/2021 02:00:00 PM,09/27/2021 03:16:15 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,SW,W,W3,MORGAN,43XX BLOCK OF SW BEVERIDGE PL,-122.387965299,47.54519725
2021-254708,27671605863,09/23/2021 12:00:00 PM,09/27/2021 03:00:00 AM,09/27/2021 03:02:05 AM,A,PROPERTY,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,E,C,C2,CENTRAL AREA/SQUIRE PARK,17XX BLOCK OF 17TH AVE,-122.310144932,47.6170272
2021-253879,27648199639,09/26/2021 01:27:00 AM,09/26/2021 05:00:00 AM,09/26/2021 03:19:34 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K2,PIONEER SQUARE,1XX BLOCK OF S WASHINGTON ST,-122.333200197,47.60088199
2021-253879,27648257658,09/26/2021 01:27:00 AM,09/26/2021 05:00:00 AM,09/26/2021 03:19:34 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K2,PIONEER SQUARE,1XX BLOCK OF S WASHINGTON ST,-122.333200197,47.60088199
2021-248359,27483028718,09/20/2021 08:30:00 PM,09/20/2021 11:00:00 PM,09/21/2021 03:41:23 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,F,F3,SOUTH PARK,82XX BLOCK OF 8TH AVE S,-122.3228663,47.52941484
2021-100959,23387259047,04/25/2021 10:30:00 PM,,04/26/2021 03:22:16 AM,A,PERSON,SEX OFFENSES,Fondling,11D,E,E,E2,CAPITOL HILL,,0,0
2021-022948,27930292260,01/28/2021 01:54:00 AM,,01/28/2021 03:13:48 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D2,SLU/CASCADE,2XX BLOCK OF WESTLAKE AVE N,-122.338470386,47.62028978
2020-257072,15695839780,09/02/2020 08:18:00 PM,09/02/2020 08:58:00 PM,09/23/2020 03:17:36 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,N,N3,NORTHGATE,N 109TH ST / AURORA AVE N,-122.344743317,47.70804274
2020-257072,15770753205,09/02/2020 08:18:00 PM,09/02/2020 08:58:00 PM,09/23/2020 03:17:36 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,N,N,N3,NORTHGATE,N 109TH ST / AURORA AVE N,-122.344743317,47.70804274
2020-213496,13864130831,07/15/2020 02:37:00 AM,,07/15/2020 03:30:48 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,K,K3,UNKNOWN,,0,0
2020-213496,13864121396,07/15/2020 02:37:00 AM,,07/15/2020 03:30:48 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,K,K3,UNKNOWN,,0,0
2015-415860,7630580691,11/30/2015 12:01:00 AM,11/30/2015 03:45:00 AM,11/30/2015 03:45:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F2,SOUTH DELRIDGE,94XX BLOCK OF 20TH AVE SW,-122.359191228,47.51827925
2015-408661,7698628516,11/23/2015 03:30:00 AM,,11/23/2015 03:30:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N2,NORTHGATE,122XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2015-373171,7687899058,10/24/2015 05:00:00 PM,10/25/2015 12:00:00 AM,10/25/2015 03:07:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J2,BALLARD NORTH,75XX BLOCK OF 10TH AVE NW,-122.369366387,47.68417323
2015-363272,7631090465,10/16/2015 10:00:00 PM,10/17/2015 03:08:00 AM,10/17/2015 03:08:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E2,CAPITOL HILL,11XX BLOCK OF E UNION ST,-122.317427623,47.61291561
2021-283934,29296344497,10/26/2021 12:57:00 AM,10/26/2021 03:00:00 AM,10/26/2021 03:10:43 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,N,B,B3,WALLINGFORD,45XX BLOCK OF 5TH AVE NE,-122.322903824,47.66261067
2021-282762,29266325411,10/24/2021 12:00:00 AM,,10/25/2021 03:44:38 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,N,U,U1,UNIVERSITY,,0,0
2021-282762,29266313540,10/24/2021 12:00:00 AM,,10/25/2021 03:44:38 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,N,U,U1,UNIVERSITY,,0,0
2021-281919,29261317034,10/24/2021 02:24:00 AM,,10/24/2021 03:19:16 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,S,S1,SOUTH BEACON HILL,M L KING JR WAY S / S HENDERSON ST,-122.279209139,47.52324614
2021-281897,29261303709,10/24/2021 01:50:00 AM,,10/24/2021 03:07:30 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,SW,F,F2,SOUTH DELRIDGE,17XX BLOCK OF SW BARTON ST,-122.357142895,47.52103135
2021-281907,29261296485,10/24/2021 02:00:00 AM,10/24/2021 02:03:00 AM,10/24/2021 03:07:12 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,B,B1,BALLARD SOUTH,53XX BLOCK OF TALLMAN AVE NW,-122.380873513,47.66794819
2021-281921,29261289055,10/24/2021 02:28:00 AM,,10/24/2021 03:03:05 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,E JOHN ST / 10TH AVE E,-122.319539296,47.6199172
2021-281921,29261290479,10/24/2021 02:28:00 AM,,10/24/2021 03:03:05 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,E,E,E1,CAPITOL HILL,E JOHN ST / 10TH AVE E,-122.319539296,47.6199172
2021-280958,29170036601,10/23/2021 02:27:00 AM,,10/23/2021 03:49:35 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,10TH AVE S / S WELLER ST,-122.3196446,47.59750945
2021-280954,29168212758,10/23/2021 02:11:00 AM,,10/23/2021 03:25:46 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N1,BITTERLAKE,3XX BLOCK OF N 105TH ST,-122.3547824,47.70508155
2021-279873,29045359790,10/22/2021 03:11:00 AM,10/22/2021 03:30:00 AM,10/22/2021 03:48:40 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q3,SLU/CASCADE,5XX BLOCK OF MERCER ST,-122.3469186,47.62455977
2021-278757,28929312431,10/21/2021 01:45:00 AM,,10/21/2021 03:00:55 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R2,NORTH BEACON HILL,25XX BLOCK OF RAINIER AVE S,-122.299158741,47.57967225
2021-278757,29303150913,10/21/2021 01:45:00 AM,,10/21/2021 03:00:55 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,R,R2,NORTH BEACON HILL,25XX BLOCK OF RAINIER AVE S,-122.299158741,47.57967225
2021-277577,28786735114,10/18/2021 09:51:00 PM,,10/20/2021 03:31:48 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q1,MAGNOLIA,14XX BLOCK OF MAGNOLIA BLVD W,-122.39601278,47.63287798
2021-277628,28786480217,10/19/2021 10:33:00 PM,,10/20/2021 03:22:25 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B1,BALLARD SOUTH,17XX BLOCK OF NW MARKET ST,-122.380963472,47.66867414
2021-275251,29264753448,10/17/2021 04:00:00 PM,10/17/2021 04:24:00 PM,10/20/2021 03:11:14 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,S,R,R2,MOUNT BAKER,38XX BLOCK OF RAINIER AVE S,-122.289921964,47.56888116
2021-277745,28786049738,10/20/2021 02:00:00 AM,10/20/2021 02:00:00 AM,10/20/2021 03:08:51 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K1,DOWNTOWN COMMERCIAL,1ST AVE / COLUMBIA ST,-122.334934564,47.60326856
2021-276646,28710786330,10/18/2021 03:30:00 PM,10/18/2021 10:00:00 PM,10/19/2021 03:43:05 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M3,DOWNTOWN COMMERCIAL,13XX BLOCK OF 6TH AVE,-122.333098112,47.60965503
2021-276730,28710623782,10/19/2021 02:15:00 AM,,10/19/2021 03:34:25 AM,A,PROPERTY,ROBBERY,Robbery,120,N,U,U1,UNIVERSITY,NE 52ND ST / UNIVERSITY WAY NE,-122.313050583,47.66643579
2021-276723,28710410862,10/19/2021 02:04:00 AM,,10/19/2021 03:16:19 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E3,CAPITOL HILL,14XX BLOCK OF MADISON ST,-122.321285,47.61095
2021-276734,28710180715,10/19/2021 02:34:00 AM,,10/19/2021 03:10:48 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,S,R,R3,HILLMAN CITY,36XX BLOCK OF S ORCAS ST,-122.28709277,47.55123229
